product_id,product_name,category,subcategory,brand,selling_price,cost_price,stock_quantity,rating,launch_date
P00750,FlexFit Modern Sportswear,Sports & Fitness,Sportswear,FlexFit,18980,14160,19,3.9,2024-03-02
P00751,StreetLine Essential Shirts,Fashion,Shirts,StreetLine,7590,4530,119,3.5,2023-03-12
P00752,ComfortCraft Pro Cookware,Home & Kitchen,Cookware,ComfortCraft,18850,9020,375,3.1,2023-03-26
P00753,KitchenPro Elite Storage,Home & Kitchen,Storage,KitchenPro,22800,12630,419,4.6,2025-05-09
P00754,FitCore Modern Yoga,Sports & Fitness,Yoga,FitCore,12750,9850,28,4.6,2024-03-29
P00755,UrbanHome Pro Kitchen Appliances,Home & Kitchen,Kitchen Appliances,UrbanHome,4150,2060,116,4.3,2023-07-16
P00756,SportEdge Premium Running,Sports & Fitness,Running,SportEdge,10240,6310,163,4.0,2025-02-01
P00757,TrendRoot Smart Jeans,Fashion,Jeans,TrendRoot,1550,1210,374,4.9,2023-06-09
P00758,BloomCare Everyday Personal Care,Beauty & Personal Care,Personal Care,BloomCare,890,640,148,4.3,2023-01-20
P00759,StreetLine Classic Shirts,Fashion,Shirts,StreetLine,4200,2520,25,4.0,2025-06-10
P00760,UrbanHome Everyday Cookware,Home & Kitchen,Cookware,UrbanHome,14440,7640,66,4.3,2024-03-17
P00761,DermaCare Elite Personal Care,Beauty & Personal Care,Personal Care,DermaCare,3390,1940,100,4.0,2024-12-30
P00762,PageTurner Smart Self Help,Books,Self Help,PageTurner,390,280,220,3.7,2025-01-13
P00763,FitCore Pro Running,Sports & Fitness,Running,FitCore,14130,9500,97,3.7,2024-11-15
P00764,RunX Advanced Running,Sports & Fitness,Running,RunX,11710,6840,411,3.9,2024-06-13
P00765,UrbanThread Smart Trousers,Fashion,Trousers,UrbanThread,1940,1090,79,4.3,2023-10-14
P00766,ZenByte Premium Smartphones,Electronics,Smartphones,ZenByte,32160,15050,474,3.3,2023-03-21
P00767,CasaLiving Classic Cookware,Home & Kitchen,Cookware,CasaLiving,10200,6550,11,3.7,2024-01-28
P00768,PageTurner Smart Self Help,Books,Self Help,PageTurner,2340,1440,132,4.0,2025-01-12
P00769,FitCore Pro Gym Equipment,Sports & Fitness,Gym Equipment,FitCore,19350,9340,269,2.9,2023-06-27
P00770,StreetLine Smart T-Shirts,Fashion,T-Shirts,StreetLine,6760,3760,138,3.0,2023-04-12
P00771,KnowledgeHouse Pro Fiction,Books,Fiction,KnowledgeHouse,1210,690,467,4.2,2024-09-14
P00772,Voltix Pro Smartphones,Electronics,Smartphones,Voltix,30600,13990,260,4.8,2025-02-02
P00773,TechSphere Modern Headphones,Electronics,Headphones,TechSphere,69970,53820,101,4.0,2023-04-26
P00774,GlowPure Premium Personal Care,Beauty & Personal Care,Personal Care,GlowPure,2180,1040,156,3.7,2025-06-15
P00775,GlowPure Essential Haircare,Beauty & Personal Care,Haircare,GlowPure,5760,3900,320,3.6,2023-03-25
P00776,FitCore Ultra Yoga,Sports & Fitness,Yoga,FitCore,12940,6320,417,4.9,2023-08-24
P00777,ActivePro Advanced Yoga,Sports & Fitness,Yoga,ActivePro,11450,5560,336,3.3,2023-08-20
P00778,LearnPress Modern Business,Books,Business,LearnPress,1030,670,293,3.3,2025-05-24
P00779,CasaLiving Elite Home Decor,Home & Kitchen,Home Decor,CasaLiving,17970,13550,334,3.3,2024-04-16
P00780,ActivePro Ultra Gym Equipment,Sports & Fitness,Gym Equipment,ActivePro,17410,8390,220,4.9,2023-05-13
P00781,TrendRoot Advanced Footwear,Fashion,Footwear,TrendRoot,2900,2250,272,4.7,2024-01-21
P00782,Voltix Advanced Laptops,Electronics,Laptops,Voltix,4160,2210,450,4.8,2023-07-04
P00783,PureSkin Ultra Makeup,Beauty & Personal Care,Makeup,PureSkin,1390,730,54,3.2,2025-05-16
P00784,Auralink Modern Accessories,Electronics,Accessories,Auralink,35280,20750,313,3.5,2024-10-08
P00785,ClassicFit Premium Shirts,Fashion,Shirts,ClassicFit,3240,2500,399,3.9,2023-12-17
P00786,SportEdge Essential Sportswear,Sports & Fitness,Sportswear,SportEdge,6280,3150,251,3.9,2025-03-22
P00787,StyleCraft Premium Shirts,Fashion,Shirts,StyleCraft,3650,1940,7,4.6,2024-08-13
P00788,DermaCare Smart Haircare,Beauty & Personal Care,Haircare,DermaCare,690,510,488,4.8,2024-11-30
P00789,RunX Elite Outdoor Sports,Sports & Fitness,Outdoor Sports,RunX,8340,5420,397,2.9,2024-11-18
P00790,ReadMore Pro Business,Books,Business,ReadMore,2440,1440,268,4.2,2024-04-06
P00791,LearnPress Classic Fiction,Books,Fiction,LearnPress,1950,1250,449,2.9,2024-10-28
P00792,TrendRoot Pro Dresses,Fashion,Dresses,TrendRoot,6320,4970,198,4.0,2024-04-19
P00793,PageTurner Ultra Fiction,Books,Fiction,PageTurner,1900,1260,155,4.3,2025-06-02
P00794,KitchenPro Pro Storage,Home & Kitchen,Storage,KitchenPro,9850,5770,27,4.2,2023-04-04
P00795,ClassicFit Elite Trousers,Fashion,Trousers,ClassicFit,1040,570,57,3.4,2023-06-04
P00796,ActivePro Pro Sportswear,Sports & Fitness,Sportswear,ActivePro,13800,9480,12,3.4,2023-11-19
P00797,SportEdge Classic Gym Equipment,Sports & Fitness,Gym Equipment,SportEdge,8440,5790,332,4.6,2023-11-24
P00798,ClassicFit Classic Footwear,Fashion,Footwear,ClassicFit,1050,800,230,4.1,2024-02-16
P00799,ZenByte Pro Tablets,Electronics,Tablets,ZenByte,67360,39460,81,3.8,2023-05-07
P00800,DermaCare Essential Skincare,Beauty & Personal Care,Skincare,DermaCare,4780,2370,441,3.3,2023-09-01
P00801,ClassicFit Premium Shirts,Fashion,Shirts,ClassicFit,3740,2590,373,4.3,2024-01-08
P00802,DermaCare Classic Makeup,Beauty & Personal Care,Makeup,DermaCare,1230,570,1,4.1,2023-09-28
P00803,UrbanHome Elite Cookware,Home & Kitchen,Cookware,UrbanHome,16540,10090,2,4.1,2025-05-07
P00804,DermaCare Modern Haircare,Beauty & Personal Care,Haircare,DermaCare,5550,3520,209,3.9,2023-04-27
P00805,FitCore Smart Sportswear,Sports & Fitness,Sportswear,FitCore,18180,12770,321,4.0,2023-09-01
P00806,StyleCraft Advanced T-Shirts,Fashion,T-Shirts,StyleCraft,750,430,18,3.3,2023-01-05
P00807,Auralink Modern Cameras,Electronics,Cameras,Auralink,39420,26970,44,3.0,2024-09-26
P00808,DermaCare Ultra Haircare,Beauty & Personal Care,Haircare,DermaCare,5160,2930,358,4.1,2024-11-30
P00809,SportEdge Modern Gym Equipment,Sports & Fitness,Gym Equipment,SportEdge,12050,5710,47,4.3,2024-12-30
P00810,UrbanHome Classic Kitchen Appliances,Home & Kitchen,Kitchen Appliances,UrbanHome,14200,7170,33,3.6,2024-03-28
P00811,ClassicFit Ultra T-Shirts,Fashion,T-Shirts,ClassicFit,3000,1850,268,3.4,2023-02-20
P00812,UrbanThread Classic Dresses,Fashion,Dresses,UrbanThread,4980,2710,322,4.0,2023-12-26
P00813,ZenByte Modern Smartwatches,Electronics,Smartwatches,ZenByte,37940,24680,434,3.7,2024-03-23
P00814,FlexFit Essential Sportswear,Sports & Fitness,Sportswear,FlexFit,4500,2630,254,4.0,2024-03-15
P00815,InsightBooks Advanced Business,Books,Business,InsightBooks,1050,580,99,2.6,2024-12-06
P00816,ZenByte Classic Smartwatches,Electronics,Smartwatches,ZenByte,27480,14290,212,3.8,2023-04-21
P00817,ComfortCraft Smart Kitchen Appliances,Home & Kitchen,Kitchen Appliances,ComfortCraft,570,330,353,3.6,2023-12-29
P00818,Voltix Everyday Headphones,Electronics,Headphones,Voltix,72390,49700,3,3.2,2024-02-15
P00819,UrbanHome Modern Kitchen Appliances,Home & Kitchen,Kitchen Appliances,UrbanHome,20380,9460,426,3.4,2023-11-04
P00820,UrbanHome Elite Kitchen Appliances,Home & Kitchen,Kitchen Appliances,UrbanHome,1360,780,246,3.3,2024-10-22
P00821,AuraBeauty Elite Personal Care,Beauty & Personal Care,Personal Care,AuraBeauty,3540,1680,28,4.4,2023-06-28
P00822,CasaLiving Everyday Home Decor,Home & Kitchen,Home Decor,CasaLiving,17760,14090,295,4.2,2025-04-25
P00823,KitchenPro Ultra Cookware,Home & Kitchen,Cookware,KitchenPro,1220,830,192,4.1,2023-12-16
P00824,TrendRoot Pro Dresses,Fashion,Dresses,TrendRoot,1840,1090,442,4.3,2023-08-20
P00825,CasaLiving Premium Lighting,Home & Kitchen,Lighting,CasaLiving,9100,5960,254,4.5,2024-02-17
P00826,CasaLiving Smart Storage,Home & Kitchen,Storage,CasaLiving,17410,12090,57,3.8,2023-08-09
P00827,PixelPro Classic Accessories,Electronics,Accessories,PixelPro,58470,36420,409,3.9,2023-04-21
P00828,ActivePro Essential Gym Equipment,Sports & Fitness,Gym Equipment,ActivePro,16090,8750,268,3.6,2023-04-03
P00829,HomeNest Everyday Furniture,Home & Kitchen,Furniture,HomeNest,22370,10120,105,4.3,2023-09-15
P00830,BloomCare Classic Fragrances,Beauty & Personal Care,Fragrances,BloomCare,180,120,22,4.2,2024-04-22
P00831,RunX Elite Running,Sports & Fitness,Running,RunX,1760,1340,392,4.2,2025-06-03
P00832,ComfortCraft Ultra Cookware,Home & Kitchen,Cookware,ComfortCraft,21130,10310,164,3.4,2024-03-24
P00833,ComfortCraft Essential Kitchen Appliances,Home & Kitchen,Kitchen Appliances,ComfortCraft,14650,8280,139,3.3,2024-11-13
P00834,HomeNest Modern Cookware,Home & Kitchen,Cookware,HomeNest,18540,11500,105,4.0,2023-07-13
P00835,RunX Advanced Yoga,Sports & Fitness,Yoga,RunX,9530,5710,87,3.1,2024-12-29
P00836,FlexFit Elite Yoga,Sports & Fitness,Yoga,FlexFit,1910,1440,241,4.6,2024-04-17
P00837,TechSphere Premium Smartphones,Electronics,Smartphones,TechSphere,11590,7540,91,4.2,2024-09-17
P00838,FlexFit Essential Outdoor Sports,Sports & Fitness,Outdoor Sports,FlexFit,10490,7170,101,4.2,2024-02-27
P00839,KnowledgeHouse Elite Self Help,Books,Self Help,KnowledgeHouse,2420,1820,416,4.4,2025-02-16
P00840,KnowledgeHouse Elite Business,Books,Business,KnowledgeHouse,1370,770,363,4.3,2025-04-18
P00841,DermaCare Advanced Haircare,Beauty & Personal Care,Haircare,DermaCare,5200,3690,186,3.8,2025-02-06
P00842,ReadMore Essential Academic,Books,Academic,ReadMore,1960,1230,33,3.9,2024-11-11
P00843,UrbanHome Advanced Storage,Home & Kitchen,Storage,UrbanHome,9450,5020,309,4.1,2023-05-05
P00844,SportEdge Classic Running,Sports & Fitness,Running,SportEdge,10930,6620,36,4.4,2023-03-03
P00845,SportEdge Modern Outdoor Sports,Sports & Fitness,Outdoor Sports,SportEdge,13800,9890,124,4.0,2024-11-02
P00846,GlowPure Essential Fragrances,Beauty & Personal Care,Fragrances,GlowPure,1860,960,302,3.9,2024-05-15
P00847,AuraBeauty Everyday Personal Care,Beauty & Personal Care,Personal Care,AuraBeauty,5840,4190,339,4.2,2024-01-24
P00848,LearnPress Elite Academic,Books,Academic,LearnPress,570,340,237,3.7,2023-02-10
P00849,TechSphere Advanced Accessories,Electronics,Accessories,TechSphere,40670,18930,35,4.1,2023-05-22
P00850,InsightBooks Essential Self Help,Books,Self Help,InsightBooks,2120,1220,31,3.1,2023-12-22
P00851,ClassicFit Premium Dresses,Fashion,Dresses,ClassicFit,6500,4870,76,3.9,2025-06-12
P00852,ComfortCraft Modern Storage,Home & Kitchen,Storage,ComfortCraft,14850,10860,348,4.5,2023-02-02
P00853,CasaLiving Pro Home Decor,Home & Kitchen,Home Decor,CasaLiving,23720,10820,176,4.9,2024-02-23
P00854,FlexFit Everyday Running,Sports & Fitness,Running,FlexFit,13490,6790,436,3.6,2025-06-14
P00855,HomeNest Premium Home Decor,Home & Kitchen,Home Decor,HomeNest,23250,14040,183,3.2,2023-03-04
P00856,KitchenPro Pro Cookware,Home & Kitchen,Cookware,KitchenPro,23210,13770,320,3.7,2023-09-30
P00857,PureSkin Pro Fragrances,Beauty & Personal Care,Fragrances,PureSkin,4620,3350,88,3.9,2024-12-31
P00858,ModeWear Essential Dresses,Fashion,Dresses,ModeWear,7180,4700,147,4.9,2025-03-17
P00859,PageTurner Premium Non-Fiction,Books,Non-Fiction,PageTurner,390,220,73,4.3,2024-11-17
P00860,DermaCare Classic Fragrances,Beauty & Personal Care,Fragrances,DermaCare,1270,730,212,4.5,2024-03-08
P00861,InsightBooks Modern Self Help,Books,Self Help,InsightBooks,840,540,217,4.0,2023-10-09
P00862,AuraBeauty Smart Fragrances,Beauty & Personal Care,Fragrances,AuraBeauty,1670,1090,3,4.1,2025-06-28
P00863,LearnPress Ultra Non-Fiction,Books,Non-Fiction,LearnPress,1780,850,295,3.7,2024-11-08
P00864,TechSphere Essential Tablets,Electronics,Tablets,TechSphere,15130,9030,492,4.2,2025-02-02
P00865,ClassicFit Everyday Footwear,Fashion,Footwear,ClassicFit,7340,3340,398,3.6,2023-05-22
P00866,FlexFit Modern Running,Sports & Fitness,Running,FlexFit,3150,2250,322,4.3,2024-12-31
P00867,LearnPress Modern Fiction,Books,Fiction,LearnPress,1380,810,462,3.7,2024-06-24
P00868,TechSphere Everyday Smartwatches,Electronics,Smartwatches,TechSphere,61800,37030,169,3.8,2024-09-26
P00869,KitchenPro Premium Kitchen Appliances,Home & Kitchen,Kitchen Appliances,KitchenPro,22980,10960,383,3.6,2024-06-01
P00870,FitCore Elite Yoga,Sports & Fitness,Yoga,FitCore,19190,14220,26,4.2,2024-05-13
P00871,ComfortCraft Premium Lighting,Home & Kitchen,Lighting,ComfortCraft,9600,6050,64,4.0,2023-06-12
P00872,KitchenPro Modern Kitchen Appliances,Home & Kitchen,Kitchen Appliances,KitchenPro,9410,6620,131,2.7,2023-09-07
P00873,PixelPro Modern Tablets,Electronics,Tablets,PixelPro,20110,11450,189,4.4,2024-05-27
P00874,KitchenPro Elite Lighting,Home & Kitchen,Lighting,KitchenPro,6120,3180,441,2.9,2024-10-01
P00875,Auralink Advanced Laptops,Electronics,Laptops,Auralink,65300,35040,211,4.3,2025-02-08
P00876,ModeWear Advanced Footwear,Fashion,Footwear,ModeWear,2030,1210,431,3.7,2024-03-23
P00877,KnowledgeHouse Premium Technology,Books,Technology,KnowledgeHouse,790,500,243,3.6,2024-09-14
P00878,PageTurner Pro Self Help,Books,Self Help,PageTurner,1700,1080,74,4.0,2025-05-04
P00879,AuraBeauty Elite Skincare,Beauty & Personal Care,Skincare,AuraBeauty,3280,1850,492,4.0,2023-02-27
P00880,Auralink Essential Smartphones,Electronics,Smartphones,Auralink,56900,33360,333,4.5,2024-12-07
P00881,CasaLiving Classic Kitchen Appliances,Home & Kitchen,Kitchen Appliances,CasaLiving,8570,4890,200,3.9,2023-05-17
P00882,PageTurner Modern Academic,Books,Academic,PageTurner,900,560,346,4.2,2024-05-03
P00883,TrendRoot Premium Jeans,Fashion,Jeans,TrendRoot,5810,4630,34,2.7,2024-01-28
P00884,NovaTech Elite Tablets,Electronics,Tablets,NovaTech,46370,33530,145,3.5,2024-05-17
P00885,Auralink Classic Smartphones,Electronics,Smartphones,Auralink,7760,3660,336,4.5,2023-06-30
P00886,ClassicFit Classic Dresses,Fashion,Dresses,ClassicFit,6100,2840,44,4.5,2024-09-19
P00887,ClassicFit Modern Trousers,Fashion,Trousers,ClassicFit,6880,3180,458,3.2,2025-03-10
P00888,StreetLine Elite Jeans,Fashion,Jeans,StreetLine,5710,2700,327,3.9,2023-01-02
P00889,CasaLiving Ultra Storage,Home & Kitchen,Storage,CasaLiving,5510,2900,141,4.3,2025-04-22
P00890,AuraBeauty Premium Fragrances,Beauty & Personal Care,Fragrances,AuraBeauty,2260,1050,135,3.4,2024-12-18
P00891,PixelPro Modern Smartwatches,Electronics,Smartwatches,PixelPro,51760,38180,251,3.2,2024-10-03
P00892,ActivePro Modern Outdoor Sports,Sports & Fitness,Outdoor Sports,ActivePro,3730,1790,366,3.5,2023-03-26
P00893,NovaTech Modern Smartphones,Electronics,Smartphones,NovaTech,33150,17500,9,4.5,2023-10-19
P00894,ClassicFit Premium Footwear,Fashion,Footwear,ClassicFit,7940,6250,199,3.6,2025-03-16
P00895,InsightBooks Modern Technology,Books,Technology,InsightBooks,120,70,481,4.3,2024-07-16
P00896,PureSkin Classic Fragrances,Beauty & Personal Care,Fragrances,PureSkin,4570,3290,196,4.7,2025-02-13
P00897,BloomCare Everyday Skincare,Beauty & Personal Care,Skincare,BloomCare,3090,2110,155,3.8,2024-11-17
P00898,KnowledgeHouse Essential Academic,Books,Academic,KnowledgeHouse,2290,1150,174,3.1,2023-03-22
P00899,DermaCare Advanced Makeup,Beauty & Personal Care,Makeup,DermaCare,4690,3690,196,4.2,2023-11-13
P00900,UrbanHome Classic Lighting,Home & Kitchen,Lighting,UrbanHome,20860,11660,249,3.1,2024-02-19
P00901,PageTurner Advanced Business,Books,Business,PageTurner,250,180,368,4.9,2025-05-03
P00902,ModeWear Classic Trousers,Fashion,Trousers,ModeWear,6790,4150,157,4.0,2023-07-23
P00903,GlowPure Essential Skincare,Beauty & Personal Care,Skincare,GlowPure,610,420,369,2.9,2024-03-23
P00904,ZenByte Everyday Laptops,Electronics,Laptops,ZenByte,60380,28440,445,4.5,2024-11-11
P00905,TrendRoot Smart Footwear,Fashion,Footwear,TrendRoot,7880,6110,376,3.3,2025-01-22
P00906,InsightBooks Modern Fiction,Books,Fiction,InsightBooks,290,210,332,3.2,2023-07-08
P00907,UrbanThread Ultra Footwear,Fashion,Footwear,UrbanThread,7020,3670,233,4.1,2023-02-14
P00908,FitCore Classic Running,Sports & Fitness,Running,FitCore,16540,9790,315,3.5,2024-01-07
P00909,StreetLine Pro Trousers,Fashion,Trousers,StreetLine,2960,2240,350,4.1,2023-09-04
P00910,StyleCraft Premium Jeans,Fashion,Jeans,StyleCraft,5160,3810,32,3.2,2024-04-27
P00911,ModeWear Advanced Jackets,Fashion,Jackets,ModeWear,6000,4020,84,3.9,2025-05-05
P00912,ActivePro Classic Running,Sports & Fitness,Running,ActivePro,12580,6640,8,4.5,2023-01-22
P00913,NovaTech Advanced Smartphones,Electronics,Smartphones,NovaTech,11980,6620,303,4.5,2025-05-07
P00914,DermaCare Smart Fragrances,Beauty & Personal Care,Fragrances,DermaCare,1320,760,267,3.9,2024-09-25
P00915,TrendRoot Premium Shirts,Fashion,Shirts,TrendRoot,5180,3820,255,4.1,2023-05-25
P00916,Voltix Essential Cameras,Electronics,Cameras,Voltix,55190,44060,120,3.4,2023-12-16
P00917,FlexFit Essential Running,Sports & Fitness,Running,FlexFit,17940,11170,237,4.3,2023-06-26
P00918,ReadMore Premium Non-Fiction,Books,Non-Fiction,ReadMore,890,680,76,4.2,2024-12-17
P00919,DermaCare Advanced Fragrances,Beauty & Personal Care,Fragrances,DermaCare,5640,2690,27,4.2,2023-07-02
P00920,UrbanHome Ultra Furniture,Home & Kitchen,Furniture,UrbanHome,11150,6510,455,4.3,2023-08-28
P00921,ZenByte Premium Smartphones,Electronics,Smartphones,ZenByte,70730,52230,402,2.9,2025-02-13
P00922,FitCore Smart Running,Sports & Fitness,Running,FitCore,14820,8780,166,3.8,2024-03-29
P00923,ReadMore Smart Academic,Books,Academic,ReadMore,550,380,50,3.5,2025-03-01
P00924,PureSkin Smart Haircare,Beauty & Personal Care,Haircare,PureSkin,750,480,248,3.0,2024-02-29
P00925,DermaCare Modern Haircare,Beauty & Personal Care,Haircare,DermaCare,3880,2860,191,3.3,2024-10-07
P00926,ReadMore Ultra Non-Fiction,Books,Non-Fiction,ReadMore,930,630,16,4.2,2025-01-19
P00927,PixelPro Classic Headphones,Electronics,Headphones,PixelPro,61320,39210,87,4.3,2025-01-03
P00928,TrendRoot Advanced Jeans,Fashion,Jeans,TrendRoot,6770,3530,487,4.1,2024-01-14
P00929,TrendRoot Smart Dresses,Fashion,Dresses,TrendRoot,1010,660,267,3.9,2024-12-10
P00930,ModeWear Elite Dresses,Fashion,Dresses,ModeWear,2590,2060,219,4.3,2025-05-06
P00931,StreetLine Pro Shirts,Fashion,Shirts,StreetLine,5050,3650,474,4.1,2023-08-13
P00932,UrbanThread Pro Dresses,Fashion,Dresses,UrbanThread,660,520,240,4.3,2024-08-18
P00933,SportEdge Everyday Running,Sports & Fitness,Running,SportEdge,13170,8330,408,4.2,2023-10-24
P00934,TechSphere Smart Smartwatches,Electronics,Smartwatches,TechSphere,11190,6760,6,4.2,2025-02-28
P00935,DermaCare Essential Haircare,Beauty & Personal Care,Haircare,DermaCare,2570,1840,46,2.8,2023-08-01
P00936,PageTurner Elite Technology,Books,Technology,PageTurner,2440,1310,12,4.8,2023-04-19
P00937,PureSkin Advanced Haircare,Beauty & Personal Care,Haircare,PureSkin,3180,1850,360,4.1,2024-03-05
P00938,InsightBooks Essential Fiction,Books,Fiction,InsightBooks,2270,1790,218,4.3,2024-10-06
P00939,LearnPress Modern Self Help,Books,Self Help,LearnPress,950,500,41,4.1,2024-06-11
P00940,HomeNest Everyday Lighting,Home & Kitchen,Lighting,HomeNest,22310,15010,26,3.2,2025-02-27
P00941,ComfortCraft Premium Storage,Home & Kitchen,Storage,ComfortCraft,12180,8180,331,4.0,2024-02-20
P00942,ZenByte Smart Tablets,Electronics,Tablets,ZenByte,18440,8420,122,4.0,2023-01-04
P00943,LearnPress Smart Business,Books,Business,LearnPress,1020,700,459,3.6,2024-03-15
P00944,ReadMore Premium Business,Books,Business,ReadMore,360,240,231,3.9,2024-04-08
P00945,SportEdge Everyday Running,Sports & Fitness,Running,SportEdge,17710,8590,231,4.1,2025-06-19
P00946,KnowledgeHouse Smart Academic,Books,Academic,KnowledgeHouse,1980,1520,200,4.5,2025-01-30
P00947,HomeNest Advanced Cookware,Home & Kitchen,Cookware,HomeNest,9240,7030,75,4.0,2023-08-19
P00948,ClassicFit Premium Dresses,Fashion,Dresses,ClassicFit,2700,1770,349,4.0,2024-11-24
P00949,StreetLine Pro Trousers,Fashion,Trousers,StreetLine,3940,2130,10,3.6,2025-04-16
P00950,PixelPro Everyday Smartphones,Electronics,Smartphones,PixelPro,44320,29070,175,4.2,2025-01-22
P00951,ComfortCraft Everyday Storage,Home & Kitchen,Storage,ComfortCraft,18170,11700,155,4.1,2024-06-20
P00952,CasaLiving Smart Furniture,Home & Kitchen,Furniture,CasaLiving,16070,10760,147,4.3,2024-05-31
P00953,Voltix Ultra Laptops,Electronics,Laptops,Voltix,60060,27950,316,4.6,2025-05-07
P00954,ReadMore Advanced Self Help,Books,Self Help,ReadMore,820,420,354,4.6,2025-04-24
P00955,StyleCraft Classic Shirts,Fashion,Shirts,StyleCraft,640,290,294,3.2,2024-08-08
P00956,KitchenPro Smart Kitchen Appliances,Home & Kitchen,Kitchen Appliances,KitchenPro,18630,10290,340,3.7,2024-12-08
P00957,CasaLiving Elite Furniture,Home & Kitchen,Furniture,CasaLiving,17890,8200,273,3.6,2024-05-14
P00958,TechSphere Advanced Smartwatches,Electronics,Smartwatches,TechSphere,60340,28680,79,2.6,2023-10-21
P00959,LearnPress Essential Self Help,Books,Self Help,LearnPress,1310,830,148,4.8,2024-01-06
P00960,FlexFit Elite Gym Equipment,Sports & Fitness,Gym Equipment,FlexFit,11350,6340,374,3.9,2025-06-07
P00961,ZenByte Everyday Laptops,Electronics,Laptops,ZenByte,15620,10810,205,4.1,2024-08-17
P00962,StreetLine Classic Trousers,Fashion,Trousers,StreetLine,2970,2320,328,3.4,2023-12-29
P00963,RunX Smart Gym Equipment,Sports & Fitness,Gym Equipment,RunX,990,760,434,3.9,2024-09-30
P00964,LearnPress Pro Fiction,Books,Fiction,LearnPress,900,570,308,4.1,2023-03-09
P00965,Voltix Pro Cameras,Electronics,Cameras,Voltix,19690,10820,218,3.8,2024-05-09
P00966,CasaLiving Essential Cookware,Home & Kitchen,Cookware,CasaLiving,11710,8110,228,4.5,2025-01-04
P00967,ZenByte Elite Laptops,Electronics,Laptops,ZenByte,54770,28410,147,3.3,2024-08-15
P00968,InsightBooks Advanced Business,Books,Business,InsightBooks,450,340,155,3.9,2024-08-22
P00969,FitCore Modern Yoga,Sports & Fitness,Yoga,FitCore,12560,9660,209,4.1,2023-08-25
P00970,KitchenPro Everyday Storage,Home & Kitchen,Storage,KitchenPro,15340,8460,386,4.6,2025-02-08
P00971,ModeWear Ultra Shirts,Fashion,Shirts,ModeWear,4840,3040,421,4.4,2023-02-27
P00972,SportEdge Everyday Yoga,Sports & Fitness,Yoga,SportEdge,15440,11140,405,2.6,2023-07-16
P00973,UrbanHome Classic Kitchen Appliances,Home & Kitchen,Kitchen Appliances,UrbanHome,21620,12260,147,3.8,2025-02-19
P00974,GlowPure Classic Haircare,Beauty & Personal Care,Haircare,GlowPure,2420,1520,496,3.0,2024-05-30
P00975,LearnPress Elite Technology,Books,Technology,LearnPress,2420,1570,132,4.1,2023-06-05
P00976,AuraBeauty Everyday Skincare,Beauty & Personal Care,Skincare,AuraBeauty,4860,3860,132,3.3,2024-11-14
P00977,Voltix Elite Laptops,Electronics,Laptops,Voltix,18060,12190,27,3.6,2023-06-04
P00978,GlowPure Ultra Makeup,Beauty & Personal Care,Makeup,GlowPure,2540,1560,479,3.1,2025-03-28
P00979,ClassicFit Advanced Jackets,Fashion,Jackets,ClassicFit,6560,5030,385,3.3,2024-12-10
P00980,CasaLiving Ultra Kitchen Appliances,Home & Kitchen,Kitchen Appliances,CasaLiving,22660,12590,185,3.1,2023-01-24
P00981,ActivePro Premium Yoga,Sports & Fitness,Yoga,ActivePro,4740,2930,190,4.3,2023-08-12
P00982,DermaCare Classic Makeup,Beauty & Personal Care,Makeup,DermaCare,1930,1440,113,4.4,2024-09-28
P00983,FlexFit Everyday Sportswear,Sports & Fitness,Sportswear,FlexFit,18310,10150,410,3.2,2023-08-28
P00984,GlowPure Advanced Skincare,Beauty & Personal Care,Skincare,GlowPure,290,180,159,4.2,2023-04-27
P00985,ModeWear Modern Jackets,Fashion,Jackets,ModeWear,4580,2440,175,3.4,2024-12-30
P00986,HomeNest Smart Cookware,Home & Kitchen,Cookware,HomeNest,4420,2210,72,4.2,2024-02-16
P00987,KitchenPro Advanced Furniture,Home & Kitchen,Furniture,KitchenPro,2780,1810,390,4.3,2024-06-09
P00988,TechSphere Pro Smartphones,Electronics,Smartphones,TechSphere,5870,4290,16,4.4,2024-09-09
P00989,FitCore Elite Sportswear,Sports & Fitness,Sportswear,FitCore,4150,2000,22,3.0,2023-05-05
P00990,KnowledgeHouse Classic Fiction,Books,Fiction,KnowledgeHouse,940,560,102,3.4,2024-05-25
P00991,HomeNest Advanced Cookware,Home & Kitchen,Cookware,HomeNest,24650,11590,485,4.1,2025-04-08
P00992,ComfortCraft Modern Furniture,Home & Kitchen,Furniture,ComfortCraft,8120,5060,34,3.1,2024-08-13
P00993,FlexFit Smart Running,Sports & Fitness,Running,FlexFit,6530,3020,87,4.6,2024-05-06
P00994,FitCore Smart Running,Sports & Fitness,Running,FitCore,16770,8420,243,3.7,2025-01-28
P00995,SportEdge Classic Gym Equipment,Sports & Fitness,Gym Equipment,SportEdge,6180,3140,194,3.8,2025-04-20
P00996,SportEdge Classic Gym Equipment,Sports & Fitness,Gym Equipment,SportEdge,10550,7980,56,4.0,2023-02-25
P00997,AuraBeauty Everyday Makeup,Beauty & Personal Care,Makeup,AuraBeauty,480,370,252,3.2,2023-04-17
P00998,ComfortCraft Ultra Storage,Home & Kitchen,Storage,ComfortCraft,22710,10410,227,3.5,2023-12-31
P00999,PureSkin Smart Makeup,Beauty & Personal Care,Makeup,PureSkin,720,350,410,3.9,2024-03-22
P01000,PageTurner Premium Technology,Books,Technology,PageTurner,2110,1190,202,3.9,2023-12-20
